ElectionType,Year,Province,EligibleVoters,Votes1,ValidVotes,Party,Count,Turnout,VoteShare,TotalPopulation_1,Males_2,Females_3,TotalPopulation_4,NeverMarried_5,Married_6,Widowed_7,Divorced_8,YoungerThan20Years_10,k_20To40Years_11,k_40To65Years_12,k_65To80Years_13,k_80YearsOrOlder_14,TotalDemographicPressure_20,ProvinceID,GDP_Growth,Inflation_rate,PastElection,PastElection2,PastElectionVoteShare,PastElection2VoteShare,Abbreviation,inc_cabinet,inc
Second Chamber,1972,Gelderland,1035875,878877,874556,Anti-RevolutionairePartij,80158,0.8442678894654277,0.091655651553474,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,3,0.035338744094054,0.0780279143456221,1971,1967,0.08450008191272301,0.09543995353794507,ARP,1,1
Second Chamber,1972,Groningen,368412,316466,314733,Anti-RevolutionairePartij,47673,0.8542962769942347,0.1514712470570293,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,4,0.035338744094054,0.0780279143456221,1971,1967,0.1535319723643176,0.16650004947336455,ARP,1,1
Second Chamber,1972,Limburg,659514,509559,502854,Anti-RevolutionairePartij,11302,0.7624614488850882,0.022475708654997276,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,5,0.035338744094054,0.0780279143456221,1971,1967,0.016005171482294987,0.018705563648962704,ARP,1,1
Second Chamber,1972,Noord-Brabant,1196510,964449,956437,Anti-RevolutionairePartij,41827,0.7993556259454581,0.0437321015393591,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,6,0.035338744094054,0.0780279143456221,1971,1967,0.034132964305438294,0.04071970557499205,ARP,1,1
Second Chamber,1972,Noord-Holland,1578056,1325973,1317642,Anti-RevolutionairePartij,85501,0.8349779728983002,0.06488940091466422,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,7,0.035338744094054,0.0780279143456221,1971,1967,0.06386671050572575,0.0838766888731983,ARP,1,1
Second Chamber,1972,Overijssel,616129,538302,535924,Anti-RevolutionairePartij,53645,0.8698243387342586,0.10009814824490039,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,8,0.035338744094054,0.0780279143456221,1971,1967,0.09732764107604445,0.10546415131750156,ARP,1,1
Second Chamber,1972,Utrecht,556508,473494,469568,Anti-RevolutionairePartij,48777,0.8437758307158209,0.10387632888101404,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,9,0.035338744094054,0.0780279143456221,1971,1967,0.09982024406299053,0.12191489822381858,ARP,1,1
Second Chamber,1972,Zeeland,215469,178419,177454,Anti-RevolutionairePartij,20245,0.8235709081120718,0.11408590395257362,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,10,0.035338744094054,0.0780279143456221,1971,1967,0.11260243373462682,0.12622423448111522,ARP,1,1
Second Chamber,1972,Zuid-Holland,2068932,1722156,1710982,Anti-RevolutionairePartij,166774,0.826988030539428,0.09747267943204546,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,11,0.035338744094054,0.0780279143456221,1971,1967,0.09742939326145099,0.11680758471197285,ARP,1,1
Second Chamber,1972,Drenthe,253687,217871,216523,PolitiekePartijRadikalen(PPR),6181,0.8535045154067809,0.02854662091325171,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,1,0.035338744094054,0.0780279143456221,1971,1967,0.008118552516210043,NA,PPR,0,0
Second Chamber,1972,Fryslân,354137,308904,306582,PolitiekePartijRadikalen(PPR),9939,0.8657158105478953,0.032418732998023364,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,2,0.035338744094054,0.0780279143456221,1971,1967,0.012108403314193801,NA,PPR,0,0
Second Chamber,1972,Gelderland,1035875,878877,874556,PolitiekePartijRadikalen(PPR),42814,0.8442678894654277,0.04895512694441522,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,3,0.035338744094054,0.0780279143456221,1971,1967,0.015549878078666,NA,PPR,0,0
Second Chamber,1972,Groningen,368412,316466,314733,PolitiekePartijRadikalen(PPR),11058,0.8542962769942347,0.03513454261230948,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,4,0.035338744094054,0.0780279143456221,1971,1967,0.013051796936549025,NA,PPR,0,0
Second Chamber,1972,Limburg,659514,509559,502854,PolitiekePartijRadikalen(PPR),23763,0.7624614488850882,0.04725626126072379,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,5,0.035338744094054,0.0780279143456221,1971,1967,0.0236633063041596,NA,PPR,0,0
Second Chamber,1972,Noord-Brabant,1196510,964449,956437,PolitiekePartijRadikalen(PPR),49399,0.7993556259454581,0.05164898472141918,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,6,0.035338744094054,0.0780279143456221,1971,1967,0.027004208695431374,NA,PPR,0,0
Second Chamber,1972,Noord-Holland,1578056,1325973,1317642,PolitiekePartijRadikalen(PPR),77965,0.8349779728983002,0.059170093242322266,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,7,0.035338744094054,0.0780279143456221,1971,1967,0.022982099246237783,NA,PPR,0,0
Second Chamber,1972,Overijssel,616129,538302,535924,PolitiekePartijRadikalen(PPR),21394,0.8698243387342586,0.039919839380210626,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,8,0.035338744094054,0.0780279143456221,1971,1967,0.012389752204955902,NA,PPR,0,0
Second Chamber,1972,Utrecht,556508,473494,469568,PolitiekePartijRadikalen(PPR),27625,0.8437758307158209,0.05883066989232656,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,9,0.035338744094054,0.0780279143456221,1971,1967,0.019522507468732592,NA,PPR,0,0
Second Chamber,1972,Zeeland,215469,178419,177454,PolitiekePartijRadikalen(PPR),7407,0.8235709081120718,0.04174039469383615,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,10,0.035338744094054,0.0780279143456221,1971,1967,0.029058064180984663,NA,PPR,0,0
Second Chamber,1972,Zuid-Holland,2068932,1722156,1710982,PolitiekePartijRadikalen(PPR),76589,0.826988030539428,0.04476318278041499,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,11,0.035338744094054,0.0780279143456221,1971,1967,0.013914447677841512,NA,PPR,0,0
Second Chamber,1972,Drenthe,253687,217871,216523,Christelijk-HistorischeUnie,15268,0.8535045154067809,0.07051444881144267,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,1,0.035338744094054,0.0780279143456221,1971,1967,0.08810794427425553,0.1137408100415039,CHU,1,0
Second Chamber,1972,Fryslân,354137,308904,306582,Christelijk-HistorischeUnie,33346,0.8657158105478953,0.10876698566778219,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,2,0.035338744094054,0.0780279143456221,1971,1967,0.12514261133035331,0.15267566260637527,CHU,1,0
Second Chamber,1972,Gelderland,1035875,878877,874556,Christelijk-HistorischeUnie,64339,0.8442678894654277,0.07356761602458847,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,3,0.035338744094054,0.0780279143456221,1971,1967,0.09470058530363895,0.11752347035810246,CHU,1,0
Second Chamber,1972,Groningen,368412,316466,314733,Christelijk-HistorischeUnie,17018,0.8542962769942347,0.05407122862871069,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,4,0.035338744094054,0.0780279143456221,1971,1967,0.06727393525292168,0.09651741633030465,CHU,1,0
Second Chamber,1972,Limburg,659514,509559,502854,Christelijk-HistorischeUnie,2098,0.7624614488850882,0.004172185167066385,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,5,0.035338744094054,0.0780279143456221,1971,1967,0.007030573557965663,0.010258477984694342,CHU,1,0
Second Chamber,1972,Noord-Brabant,1196510,964449,956437,Christelijk-HistorischeUnie,12497,0.7993556259454581,0.01306620300134771,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,6,0.035338744094054,0.0780279143456221,1971,1967,0.019074340923373814,0.0245513199145804,CHU,1,0
Second Chamber,1972,Noord-Holland,1578056,1325973,1317642,Christelijk-HistorischeUnie,33026,0.8349779728983002,0.02506447122966633,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,7,0.035338744094054,0.0780279143456221,1971,1967,0.035990519510432584,0.051661430128232176,CHU,1,0
Second Chamber,1972,Overijssel,616129,538302,535924,Christelijk-HistorischeUnie,47000,0.8698243387342586,0.08769900209731231,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,8,0.035338744094054,0.0780279143456221,1971,1967,0.10665405248596059,0.12701012445938856,CHU,1,0
Second Chamber,1972,Utrecht,556508,473494,469568,Christelijk-HistorischeUnie,26904,0.8437758307158209,0.057295216028349465,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,9,0.035338744094054,0.0780279143456221,1971,1967,0.083753607777609,0.11040809109214829,CHU,1,0
Second Chamber,1972,Zeeland,215469,178419,177454,Christelijk-HistorischeUnie,16442,0.8235709081120718,0.0926549979149526,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,10,0.035338744094054,0.0780279143456221,1971,1967,0.11486863806963546,0.1502323364708686,CHU,1,0
Second Chamber,1972,Zuid-Holland,2068932,1722156,1710982,Christelijk-HistorischeUnie,85692,0.826988030539428,0.05008351928892297,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,11,0.035338744094054,0.0780279143456221,1971,1967,0.06806775555518176,0.0924626188103951,CHU,1,0
Second Chamber,1972,Drenthe,253687,217871,216523,CommunistischePartijvanNederland,7003,0.8535045154067809,0.032342984348083116,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,1,0.035338744094054,0.0780279143456221,1971,1967,0.03967265996254641,0.028596871571158238,CPN,0,0
Second Chamber,1972,Fryslân,354137,308904,306582,CommunistischePartijvanNederland,11238,0.8657158105478953,0.036655772354541365,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,2,0.035338744094054,0.0780279143456221,1971,1967,0.03485140366955318,0.02795494735504548,CPN,0,0
Second Chamber,1972,Gelderland,1035875,878877,874556,CommunistischePartijvanNederland,15132,0.8442678894654277,0.017302494065560125,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,3,0.035338744094054,0.0780279143456221,1971,1967,0.011888853235417166,0.011891222628552465,CPN,0,0
Second Chamber,1972,Groningen,368412,316466,314733,CommunistischePartijvanNederland,26944,0.8542962769942347,0.08560907181642853,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,4,0.035338744094054,0.0780279143456221,1971,1967,0.11038298582999626,0.0636500424788544,CPN,0,0
Second Chamber,1972,Limburg,659514,509559,502854,CommunistischePartijvanNederland,14097,0.7624614488850882,0.028033982030569508,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,5,0.035338744094054,0.0780279143456221,1971,1967,0.023908668602826855,0.021521934259021,CPN,0,0
Second Chamber,1972,Noord-Brabant,1196510,964449,956437,CommunistischePartijvanNederland,21590,0.7993556259454581,0.022573363431151242,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,6,0.035338744094054,0.0780279143456221,1971,1967,0.015077667252794687,0.013207097096642282,CPN,0,0
Second Chamber,1972,Noord-Holland,1578056,1325973,1317642,CommunistischePartijvanNederland,130557,0.8349779728983002,0.09908381791108663,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,7,0.035338744094054,0.0780279143456221,1971,1967,0.09014816781451154,0.08708468226934886,CPN,0,0
Second Chamber,1972,Overijssel,616129,538302,535924,CommunistischePartijvanNederland,17514,0.8698243387342586,0.032680006866645274,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,8,0.035338744094054,0.0780279143456221,1971,1967,0.029020553609546366,0.028677706774837147,CPN,0,0
Second Chamber,1972,Utrecht,556508,473494,469568,CommunistischePartijvanNederland,11987,0.8437758307158209,0.025527719094997955,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,9,0.035338744094054,0.0780279143456221,1971,1967,0.017545192161628437,0.017740162197143385,CPN,0,0
Second Chamber,1972,Zeeland,215469,178419,177454,CommunistischePartijvanNederland,2035,0.8235709081120718,0.011467760659100386,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,10,0.035338744094054,0.0780279143456221,1971,1967,0.008311580369086117,0.00831645418801382,CPN,0,0
Second Chamber,1972,Zuid-Holland,2068932,1722156,1710982,CommunistischePartijvanNederland,72031,0.826988030539428,0.04209921553821139,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,11,0.035338744094054,0.0780279143456221,1971,1967,0.02992548234621272,0.03235313798181786,CPN,0,0
Second Chamber,1972,Drenthe,253687,217871,216523,Democraten66(D66),6483,0.8535045154067809,0.029941391907557166,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,1,0.035338744094054,0.0780279143456221,1971,1967,0.042838895443868326,0.021107088525737186,D’66,0,0
Second Chamber,1972,Fryslân,354137,308904,306582,Democraten66(D66),8580,0.8657158105478953,0.027985987435661584,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,2,0.035338744094054,0.0780279143456221,1971,1967,0.04056333813380216,0.024022900466974688,D’66,0,0
Second Chamber,1972,Gelderland,1035875,878877,874556,Democraten66(D66),28496,0.8442678894654277,0.0325833908863469,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,3,0.035338744094054,0.0780279143456221,1971,1967,0.054670311444358244,0.033868795752040694,D’66,0,0
Second Chamber,1972,Groningen,368412,316466,314733,Democraten66(D66),9708,0.8542962769942347,0.03084519259181592,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,4,0.035338744094054,0.0780279143456221,1971,1967,0.04091620347007163,0.027097755956422494,D’66,0,0
Second Chamber,1972,Limburg,659514,509559,502854,Democraten66(D66),19943,0.7624614488850882,0.039659622872642956,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,5,0.035338744094054,0.0780279143456221,1971,1967,0.07298112833627847,0.0308564805903437,D’66,0,0
Second Chamber,1972,Noord-Brabant,1196510,964449,956437,Democraten66(D66),38582,0.7993556259454581,0.040339300968072124,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,6,0.035338744094054,0.0780279143456221,1971,1967,0.06933873332867817,0.04821550274887546,D’66,0,0
Second Chamber,1972,Noord-Holland,1578056,1325973,1317642,Democraten66(D66),69906,0.8349779728983002,0.05305386440322941,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,7,0.035338744094054,0.0780279143456221,1971,1967,0.08450066549801581,0.06934280712954642,D’66,0,0
Second Chamber,1972,Overijssel,616129,538302,535924,Democraten66(D66),16038,0.8698243387342586,0.029925885013546698,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,8,0.035338744094054,0.0780279143456221,1971,1967,0.04753049268911529,0.02729597210920041,D’66,0,0
Second Chamber,1972,Utrecht,556508,473494,469568,Democraten66(D66),19577,0.8437758307158209,0.04169151219844623,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,9,0.035338744094054,0.0780279143456221,1971,1967,0.0640715985619525,0.04484358873810045,D’66,0,0
Second Chamber,1972,Zeeland,215469,178419,177454,Democraten66(D66),4943,0.8235709081120718,0.027855106112006492,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,10,0.035338744094054,0.0780279143456221,1971,1967,0.043044895520837394,0.02160729179077803,D’66,0,0
Second Chamber,1972,Zuid-Holland,2068932,1722156,1710982,Democraten66(D66),84297,0.826988030539428,0.04926819802896816,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,11,0.035338744094054,0.0780279143456221,1971,1967,0.08182946727447056,0.05044687994371873,D’66,0,0
Second Chamber,1972,Drenthe,253687,217871,216523,DemocratischSocialisten'70,7391,0.8535045154067809,0.03413494178447555,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,1,0.035338744094054,0.0780279143456221,1971,1967,0.03949946417553393,NA,DS‘70,1,0
Second Chamber,1972,Fryslân,354137,308904,306582,DemocratischSocialisten'70,10568,0.8657158105478953,0.034470386389285734,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,2,0.035338744094054,0.0780279143456221,1971,1967,0.03096863485888492,NA,DS‘70,1,0
Second Chamber,1972,Gelderland,1035875,878877,874556,DemocratischSocialisten'70,31985,0.8442678894654277,0.03657284382017847,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,3,0.035338744094054,0.0780279143456221,1971,1967,0.0477029912360156,NA,DS‘70,1,0
Second Chamber,1972,Groningen,368412,316466,314733,DemocratischSocialisten'70,11616,0.8542962769942347,0.036907473954113486,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,4,0.035338744094054,0.0780279143456221,1971,1967,0.041224799503341916,NA,DS‘70,1,0
Second Chamber,1972,Limburg,659514,509559,502854,DemocratischSocialisten'70,11270,0.7624614488850882,0.022412071893631154,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,5,0.035338744094054,0.0780279143456221,1971,1967,0.042667088186513095,NA,DS‘70,1,0
Second Chamber,1972,Noord-Brabant,1196510,964449,956437,DemocratischSocialisten'70,25801,0.7993556259454581,0.02697616257003859,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,6,0.035338744094054,0.0780279143456221,1971,1967,0.04054947915013553,NA,DS‘70,1,0
Second Chamber,1972,Noord-Holland,1578056,1325973,1317642,DemocratischSocialisten'70,73308,0.8349779728983002,0.05563574931582327,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,7,0.035338744094054,0.0780279143456221,1971,1967,0.07744656235549374,NA,DS‘70,1,0
Second Chamber,1972,Overijssel,616129,538302,535924,DemocratischSocialisten'70,17365,0.8698243387342586,0.032401982370634644,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,8,0.035338744094054,0.0780279143456221,1971,1967,0.040325688331594195,NA,DS‘70,1,0
Second Chamber,1972,Utrecht,556508,473494,469568,DemocratischSocialisten'70,28046,0.8437758307158209,0.05972723865340057,13269563,0.49920332719321653,0.5007966728067834,13269563,0.4609181930105762,0.4806449164904677,0.0486007715551748,0.009836118943781344,0.353798388085576,0.287061224246797,0.25605296873755373,0.08536663942889453,0.01772077950117875,84.1,9,0.035338744094054,0.0780279143456221,1971,1967,0.07593802217833814,NA,DS‘70,1,0
